Nome,Matrícula,Ranking,Curso
Rodrigo,875581,62,Matematica
Clara,875780,62,Quimica
Lara,880255,62,Computacao
Maria,887283,62,Administracao
Flora,891987,62,Matematica
Lucas,895116,62,Direito
Jose,895508,62,Matematica
Lucia,915554,62,Quimica
Tiago,916131,62,Odontologia
Marcia,937952,62,Direito
Celia,950592,62,Administracao
Zeca,953143,62,Direito
Marcia,969394,62,Engenharia
Pedro,985467,62,Quimica
Jose,108741,63,Engenharia
Lucas,122567,63,Administracao
Tiago,132658,63,Engenharia
Zeca,133212,63,Engenharia
Flora,137574,63,Engenharia
Maria,147573,63,Quimica
Marcia,147695,63,Administracao
Clara,152433,63,Quimica
Lara,158208,63,Direito
Lucas,161022,63,Letras
Luis,161150,63,Odontologia
Lucia,166783,63,Letras
Lara,182708,63,Computacao
Pedro,183800,63,Direito
Jose,192631,63,Direito
Celia,195708,63,Quimica
Rodrigo,199522,63,Fisica
Luis,200697,63,Computacao
Lara,208718,63,Odontologia
Marcia,209723,63,Engenharia
Luisa,209996,63,Quimica
Maria,210980,63,Matematica
Lucas,213937,63,Computacao
Rodrigo,229285,63,Fisica
Zeca,234101,63,Engenharia
Luisa,248468,63,Fisica
Rodrigo,251484,63,Administracao
Amanda,258656,63,Direito
Lucia,261976,63,Administracao
Celia,266402,63,Quimica
Lucas,281581,63,Direito
Lucas,301545,63,Letras
Marcia,307798,63,Quimica
Maria,341853,63,Computacao
Lucia,368245,63,Quimica
Luis,379516,63,Medicina
Pedro,381498,63,Quimica
Lucia,386112,63,Medicina
Clara,387067,63,Matematica
Rodrigo,390945,63,Matematica
Maria,396141,63,Fisica
Flora,397116,63,Engenharia
Jose,407223,63,Matematica
Luis,419840,63,Matematica
Jose,435638,63,Direito
Lucia,440685,63,Computacao
Jose,442502,63,Medicina
Lucia,444033,63,Letras
Clara,450768,63,Computacao
Jose,490832,63,Administracao
Clara,511048,63,Fisica
Marcos,519966,63,Administracao
Pedro,527213,63,Fisica
Lucia,553637,63,Engenharia
Lara,556861,63,Direito
Pedro,566718,63,Computacao
Flora,566961,63,Medicina
Lucia,590970,63,Letras
Julia,626289,63,Fisica
Amanda,642518,63,Letras
Ana,649233,63,Quimica
Marcia,654000,63,Fisica
Rodrigo,656963,63,Administracao
Zeca,670241,63,Odontologia
Lara,699357,63,Quimica
Lara,708140,63,Matematica
Jose,712251,63,Matematica
Celia,712787,63,Quimica
Marcia,725453,63,Direito
Luis,733299,63,Quimica
Zeca,756573,63,Direito
Joao,761947,63,Direito
Zeca,776488,63,Odontologia
Pedro,777452,63,Engenharia
Jose,782076,63,Letras
Clara,792452,63,Letras
Flora,794391,63,Odontologia
Flora,820461,63,Letras
Julia,844111,63,Medicina
Lara,861233,63,Quimica
Zeca,876567,63,Medicina
Maria,883378,63,Computacao
Julia,890699,63,Fisica
Luisa,896101,63,Direito
Lucia,910457,63,Quimica
Maria,916883,63,Letras
Luisa,919223,63,Matematica
Lucia,919506,63,Engenharia
Lucas,920410,63,Matematica
Luisa,971296,63,Fisica
Joao,977399,63,Quimica
Pedro,981851,63,Quimica
Clara,999242,63,Matematica
Pedro,105927,64,Computacao
Lucia,111448,64,Letras
Joao,112753,64,Administracao
Amanda,131941,64,Medicina
Luisa,143941,64,Odontologia
Maria,167655,64,Fisica
Joao,183244,64,Direito
Tiago,187897,64,Direito
Tiago,192696,64,Engenharia
Lucas,205826,64,Computacao
Maria,212588,64,Engenharia
Ana,227993,64,Engenharia
Tiago,239296,64,Computacao
Tiago,257176,64,Medicina
Lucas,265181,64,Matematica
Zeca,276529,64,Medicina
Zeca,279462,64,Fisica
Marcia,283823,64,Medicina
Julia,293586,64,Engenharia
Maria,302712,64,Engenharia
Jose,305629,64,Letras
Pedro,319310,64,Computacao
Lara,339626,64,Fisica
Lara,353905,64,Fisica
Celia,399987,64,Fisica
Flora,401803,64,Fisica
Lucas,425993,64,Fisica
Lucas,436393,64,Medicina
Zeca,442738,64,Matematica
Amanda,448001,64,Engenharia
Joao,452141,64,Matematica
Ana,452764,64,Computacao
Lucia,464215,64,Letras
Lucas,464537,64,Matematica
Lara,482060,64,Matematica
Zeca,482441,64,Direito
Julia,489249,64,Medicina
Amanda,495818,64,Fisica
Ana,502630,64,Direito
Julia,507728,64,Fisica
Ana,514582,64,Odontologia
Marcos,517904,64,Fisica
Zeca,519001,64,Matematica
Celia,528597,64,Medicina
Jose,536584,64,Direito
Flora,537784,64,Administracao
Clara,540040,64,Administracao
Joao,550314,64,Matematica
Luis,553106,64,Computacao
Lucas,559351,64,Quimica
Julia,559916,64,Direito
Flora,572862,64,Quimica
Jose,576674,64,Administracao
Joao,592941,64,Engenharia
Marcos,607956,64,Fisica
Rodrigo,611777,64,Administracao
Luisa,626076,64,Quimica
Ana,645887,64,Administracao
Ana,646327,64,Computacao
Flora,658449,64,Quimica
Joao,671668,64,Computacao
Pedro,699747,64,Fisica
Lucia,702049,64,Medicina
Lucas,708596,64,Medicina
Clara,724481,64,Quimica
Tiago,734444,64,Letras
Luis,735288,64,Engenharia
Clara,738450,64,Engenharia
Joao,738501,64,Matematica
Celia,747859,64,Computacao
Lucia,751097,64,Computacao
Ana,759191,64,Direito
Flora,766165,64,Matematica
Marcos,773675,64,Engenharia
Zeca,773682,64,Computacao
Pedro,785187,64,Matematica
Joao,789462,64,Matematica
Luis,792591,64,Computacao
Lucia,797865,64,Odontologia
Maria,808499,64,Fisica
Pedro,850548,64,Engenharia
Ana,850838,64,Letras
Joao,852073,64,Direito
Lucia,853154,64,Letras
Ana,855230,64,Quimica
Flora,857166,64,Matematica
Zeca,862684,64,Odontologia
Julia,864188,64,Letras
Lucas,870944,64,Letras
Pedro,889133,64,Direito
Tiago,901968,64,Matematica
Luis,904824,64,Quimica
Joao,906576,64,Letras
Julia,908410,64,Computacao
Pedro,910112,64,Fisica
Luisa,913121,64,Fisica
Jose,921218,64,Matematica
Luisa,922731,64,Matematica
Julia,925668,64,Fisica
Pedro,936235,64,Letras
Marcia,936802,64,Fisica
Luis,946229,64,Odontologia
Celia,948465,64,Computacao
Zeca,957643,64,Matematica
Clara,965201,64,Quimica
Ana,966445,64,Administracao
Julia,970460,64,Computacao
Zeca,981171,64,Quimica
Joao,114981,65,Fisica
Lucia,115534,65,Odontologia
Maria,130480,65,Medicina
Amanda,132468,65,Quimica
Zeca,143418,65,Engenharia
Pedro,156180,65,Matematica
Lara,164722,65,Matematica
Lucia,166312,65,Medicina
Tiago,174071,65,Computacao
Julia,174133,65,Letras
Rodrigo,188896,65,Letras
Julia,191256,65,Letras
Amanda,191537,65,Direito
Maria,204772,65,Fisica
Lucas,207228,65,Fisica
Amanda,219664,65,Quimica
Lara,223051,65,Quimica
Luisa,231690,65,Odontologia
Flora,237356,65,Odontologia
Lucas,238465,65,Letras
Maria,250353,65,Fisica
Amanda,260272,65,Administracao
Lucas,265393,65,Administracao
Pedro,276613,65,Direito
Lara,280645,65,Quimica
Marcos,281871,65,Computacao
Lara,288801,65,Computacao
Pedro,290643,65,Engenharia
Ana,307762,65,Computacao
Maria,310557,65,Quimica
Luisa,330411,65,Computacao
Celia,333441,65,Matematica
Celia,334319,65,Matematica
Tiago,338332,65,Administracao
Julia,341729,65,Fisica
Amanda,345342,65,Quimica
Amanda,350845,65,Medicina
Zeca,351480,65,Direito
Lucia,360289,65,Quimica
Lara,362296,65,Computacao
Lucia,363441,65,Quimica
Amanda,386151,65,Quimica
Flora,391008,65,Fisica
Lara,392601,65,Quimica
Flora,416807,65,Quimica
Pedro,428954,65,Computacao
Julia,447291,65,Quimica
Jose,472716,65,Odontologia
Ana,479210,65,Administracao
Clara,482159,65,Direito
Lucia,484247,65,Engenharia
Marcos,486325,65,Administracao
Lara,493775,65,Quimica
Rodrigo,497533,65,Engenharia
Lucia,503921,65,Letras
Flora,506621,65,Computacao
Lucia,520812,65,Medicina
Clara,522636,65,Letras
Marcia,527417,65,Computacao
Pedro,530328,65,Letras
Flora,531421,65,Administracao
Pedro,535131,65,Engenharia
Joao,544800,65,Fisica
Lucas,547789,65,Letras
Flora,548600,65,Letras
Rodrigo,553507,65,Medicina
Pedro,561834,65,Odontologia
Celia,573258,65,Matematica
Lucia,574896,65,Engenharia
Joao,576834,65,Matematica
Joao,598546,65,Direito
Flora,626979,65,Letras
Ana,657613,65,Computacao
Ana,665075,65,Computacao
Clara,676710,65,Medicina
Lucia,698373,65,Odontologia
Pedro,707215,65,Medicina
Lucia,742928,65,Medicina
Flora,751734,65,Matematica
Tiago,768874,65,Letras
Marcos,773345,65,Medicina
Celia,777221,65,Computacao
Lucas,779537,65,Administracao
Clara,779811,65,Direito
Luis,782326,65,Letras
Marcia,794651,65,Quimica
Julia,799549,65,Medicina
Lucas,827787,65,Fisica
Joao,837807,65,Quimica
Tiago,848521,65,Quimica
Flora,869342,65,Computacao
Lara,875376,65,Direito
Marcos,875625,65,Direito
Marcia,885135,65,Letras
Ana,887152,65,Fisica
Amanda,887585,65,Administracao
Luis,892935,65,Medicina
Celia,893255,65,Letras
Zeca,922270,65,Fisica
Ana,953512,65,Odontologia
Pedro,966659,65,Engenharia
Tiago,992706,65,Computacao
Lucia,993578,65,Letras
Tiago,995424,65,Matematica
Clara,996051,65,Fisica
Joao,997072,65,Direito
Clara,998453,65,Engenharia
Ana,999650,65,Computacao
Amanda,101495,66,Computacao
Amanda,103159,66,Administracao
Ana,115030,66,Computacao
Luisa,117866,66,Fisica
Ana,123614,66,Computacao
Flora,137210,66,Odontologia
Tiago,153854,66,Direito
Tiago,156958,66,Medicina
Lucia,167631,66,Direito
Marcia,170989,66,Fisica
Lara,174357,66,Medicina
Marcos,179586,66,Fisica
Pedro,191834,66,Quimica
Luis,201898,66,Administracao
Joao,219831,66,Fisica
Jose,227321,66,Direito
Flora,240325,66,Letras
Marcia,242480,66,Engenharia
Joao,249765,66,Letras
Amanda,258962,66,Quimica
Joao,269697,66,Matematica
Julia,272122,66,Direito
Tiago,287295,66,Fisica
Jose,288625,66,Matematica
Flora,306194,66,Letras
Marcos,315475,66,Engenharia
Luisa,316668,66,Letras
Tiago,326990,66,Odontologia
Pedro,328039,66,Matematica
Celia,332491,66,Matematica
Flora,333896,66,Quimica
Joao,352549,66,Direito
Maria,361147,66,Letras
Pedro,367535,66,Engenharia
Clara,371283,66,Engenharia
Flora,385339,66,Odontologia
Lucas,388571,66,Computacao
Celia,389816,66,Matematica
Tiago,390556,66,Direito
Zeca,397555,66,Fisica
Amanda,419726,66,Letras
Tiago,433715,66,Medicina
Tiago,438433,66,Direito
Pedro,438798,66,Odontologia
Lucas,441510,66,Direito
Clara,451741,66,Engenharia
Amanda,452971,66,Letras
Joao,462697,66,Engenharia
Maria,463211,66,Computacao
Tiago,464638,66,Fisica
Lara,470693,66,Odontologia
Rodrigo,485792,66,Fisica
Julia,485966,66,Direito
Flora,491296,66,Direito
Clara,494990,66,Medicina
Clara,519952,66,Matematica
Joao,522520,66,Letras
Rodrigo,540245,66,Matematica
Luis,548270,66,Matematica
Lucas,549954,66,Administracao
Amanda,550903,66,Quimica
Julia,560287,66,Fisica
Lara,565240,66,Medicina
Amanda,571394,66,Administracao
Maria,607454,66,Letras
Ana,614340,66,Engenharia
Flora,617402,66,Fisica
Lucas,622607,66,Letras
Lara,624436,66,Fisica
Lucas,628088,66,Computacao
Luis,628976,66,Odontologia
Lara,630914,66,Medicina
Zeca,656166,66,Medicina
Lucas,675288,66,Administracao
Jose,685318,66,Fisica
Lara,689928,66,Administracao
Zeca,697738,66,Computacao
Zeca,704404,66,Computacao
Marcia,714045,66,Computacao
Pedro,714981,66,Administracao
Pedro,722065,66,Odontologia
Ana,726258,66,Quimica
Lucia,738493,66,Quimica
Marcia,793336,66,Administracao
Celia,802534,66,Medicina
Joao,816004,66,Fisica
Marcia,825691,66,Engenharia
Lucia,827850,66,Letras
Lara,829323,66,Letras
Ana,835653,66,Direito
Jose,840688,66,Computacao
Marcos,869858,66,Fisica
Amanda,871548,66,Fisica
Celia,873097,66,Quimica
Celia,876962,66,Letras
Zeca,878810,66,Computacao
Jose,889226,66,Computacao
Lara,894961,66,Administracao
Lara,901354,66,Odontologia
Marcos,902853,66,Direito
Tiago,915252,66,Engenharia
Rodrigo,917026,66,Direito
Rodrigo,917093,66,Fisica
Tiago,921832,66,Odontologia
Joao,933041,66,Administracao
Lara,936075,66,Matematica
Julia,938613,66,Fisica
Clara,955879,66,Engenharia
Ana,957398,66,Odontologia
Joao,963239,66,Quimica
Joao,969599,66,Matematica
Maria,971260,66,Matematica
Amanda,984949,66,Direito
Rodrigo,985438,66,Letras
Jose,988285,66,Medicina
Luis,997378,66,Letras
Amanda,101243,67,Letras
Clara,101254,67,Engenharia
Maria,102275,67,Letras
Amanda,107581,67,Engenharia
Ana,113067,67,Matematica
Marcia,114547,67,Odontologia
Julia,123221,67,Odontologia
Zeca,126915,67,Computacao
Julia,139336,67,Letras
Flora,150977,67,Odontologia
Jose,154625,67,Letras
Luis,167148,67,Medicina
Pedro,171246,67,Computacao
Jose,178036,67,Fisica
Ana,208377,67,Odontologia
Zeca,208457,67,Medicina
Luisa,228456,67,Fisica
Maria,230494,67,Engenharia
Ana,245035,67,Computacao
Luis,257248,67,Quimica
Jose,269490,67,Letras
Lucas,270045,67,Medicina
Maria,274852,67,Quimica
Pedro,275263,67,Quimica
Marcos,278336,67,Medicina
Ana,284420,67,Engenharia
Zeca,309982,67,Computacao
Julia,310072,67,Quimica
Ana,314148,67,Quimica
Marcos,315903,67,Matematica
Luisa,317976,67,Engenharia
Luis,321900,67,Medicina
Julia,325613,67,Quimica
Lara,327005,67,Fisica
Flora,337444,67,Matematica
Jose,350422,67,Matematica
Celia,350680,67,Fisica
Pedro,365036,67,Quimica
Marcia,369681,67,Quimica
Tiago,371442,67,Medicina
Julia,381800,67,Fisica
Joao,390589,67,Letras
Marcos,400065,67,Odontologia
Clara,417745,67,Medicina
Lara,422546,67,Direito
Lara,425319,67,Fisica
Marcos,427411,67,Direito
Celia,434184,67,Medicina
Lara,441713,67,Computacao
Lucas,447237,67,Direito
Joao,496142,67,Matematica
Marcos,496272,67,Quimica
Marcos,499288,67,Computacao
Jose,499430,67,Engenharia
Joao,520106,67,Odontologia
Ana,535572,67,Medicina
Zeca,538034,67,Quimica
Marcos,545515,67,Quimica
Marcia,549797,67,Medicina
Maria,555058,67,Computacao
Luisa,558413,67,Letras
Julia,574132,67,Administracao
Lara,581008,67,Fisica
Luisa,596118,67,Quimica
Lara,612612,67,Direito
Marcos,618611,67,Matematica
Lucia,622348,67,Matematica
Marcos,624193,67,Fisica
Marcos,630343,67,Medicina
Zeca,630659,67,Engenharia
Rodrigo,633369,67,Engenharia
Marcia,639292,67,Matematica
Joao,660183,67,Direito
Ana,665990,67,Odontologia
Luis,679227,67,Direito
Julia,698870,67,Quimica
Marcia,701853,67,Direito
Jose,702375,67,Quimica
Joao,703471,67,Engenharia
Amanda,714101,67,Administracao
Zeca,725267,67,Medicina
Pedro,737555,67,Direito
Lucas,738487,67,Letras
Ana,739111,67,Engenharia
Joao,752054,67,Direito
Tiago,765669,67,Administracao
Julia,782679,67,Matematica
Celia,785005,67,Direito
Lara,785051,67,Odontologia
Lucia,799526,67,Engenharia
Lucas,830607,67,Fisica
Zeca,831617,67,Computacao
Luisa,832884,67,Fisica
Ana,834020,67,Computacao
Marcos,838687,67,Engenharia
Clara,839995,67,Quimica
Luisa,854183,67,Odontologia
Tiago,872317,67,Odontologia
Zeca,896494,67,Fisica
Pedro,903021,67,Medicina
Rodrigo,921889,67,Medicina
Marcia,956800,67,Fisica
Maria,985747,67,Computacao
Tiago,989887,67,Fisica
Joao,995985,67,Matematica
Zeca,100425,68,Odontologia
Amanda,133031,68,Medicina
Jose,135130,68,Medicina
Joao,145208,68,Direito
Clara,145728,68,Computacao
Amanda,151268,68,Engenharia
Luisa,156663,68,Computacao
Luisa,157244,68,Odontologia
Luisa,165948,68,Fisica
Celia,176408,68,Matematica
Ana,185061,68,Odontologia
Celia,185065,68,Letras
Luisa,191005,68,Administracao
Maria,195448,68,Direito
Maria,210708,68,Fisica
Ana,213330,68,Medicina
Jose,226429,68,Matematica
Luisa,227836,68,Direito
Pedro,232828,68,Odontologia
Jose,234967,68,Direito
Lara,239847,68,Computacao
Lucas,241211,68,Quimica
Tiago,241707,68,Fisica
Tiago,241709,68,Direito
Marcos,244331,68,Engenharia
Tiago,249463,68,Matematica
Luisa,284681,68,Computacao
Tiago,295950,68,Engenharia
Ana,299125,68,Matematica
Amanda,308447,68,Direito
Clara,332500,68,Direito
Rodrigo,332939,68,Fisica
Clara,339104,68,Administracao
Maria,348265,68,Medicina
Ana,358071,68,Fisica
Zeca,359318,68,Fisica
Lara,371011,68,Odontologia
Rodrigo,380729,68,Direito
Marcos,381129,68,Matematica
Luis,385074,68,Direito
Lucas,386733,68,Matematica
Julia,390659,68,Direito
Ana,392871,68,Direito
Flora,400556,68,Letras
Clara,405666,68,Matematica
Clara,406969,68,Direito
Tiago,446632,68,Fisica
Marcos,452174,68,Direito
Ana,454324,68,Quimica
Jose,460173,68,Administracao
Marcos,470501,68,Computacao
Lara,478587,68,Engenharia
Marcos,484848,68,Direito
Marcia,500332,68,Fisica
Rodrigo,500699,68,Engenharia
Julia,510645,68,Fisica
Celia,512185,68,Matematica
Ana,524735,68,Odontologia
Zeca,527114,68,Fisica
Celia,535711,68,Medicina
Marcos,554089,68,Fisica
Luis,557290,68,Direito
Marcos,559892,68,Administracao
Clara,566321,68,Computacao
Flora,571263,68,Letras
Amanda,572601,68,Matematica
Marcos,572759,68,Administracao
Marcos,579698,68,Odontologia
Joao,590094,68,Direito
Jose,592912,68,Administracao
Maria,599605,68,Letras
Luisa,604108,68,Medicina
Marcia,607459,68,Engenharia
Joao,634976,68,Odontologia
Luis,650453,68,Engenharia
Julia,650528,68,Letras
Clara,657961,68,Engenharia
Luis,661060,68,Direito
Luis,662058,68,Quimica
Joao,672583,68,Administracao
Julia,685369,68,Fisica
Celia,685735,68,Engenharia
Flora,690858,68,Engenharia
Jose,690888,68,Matematica
Maria,691887,68,Computacao
Ana,692973,68,Direito
Luisa,698889,68,Computacao
Julia,699694,68,Medicina
Marcia,704610,68,Quimica
Marcos,704732,68,Administracao
Marcia,706911,68,Letras
Tiago,706952,68,Computacao
Maria,715940,68,Matematica
Luisa,720058,68,Odontologia
Amanda,725740,68,Fisica
Zeca,730863,68,Fisica
Clara,733904,68,Direito
Rodrigo,745998,68,Fisica
Zeca,752204,68,Direito
Julia,755105,68,Quimica
Tiago,755718,68,Odontologia
Lucas,782137,68,Odontologia
Rodrigo,808394,68,Medicina
Pedro,810286,68,Odontologia
Luis,815205,68,Fisica
Lucia,819475,68,Matematica
Amanda,823116,68,Quimica
Zeca,825069,68,Administracao
Flora,831794,68,Engenharia
Marcos,831848,68,Direito
Julia,835981,68,Medicina
Jose,848796,68,Letras
Luisa,857366,68,Letras
Pedro,860693,68,Odontologia
Jose,869876,68,Matematica
Amanda,872123,68,Fisica
Marcia,878019,68,Administracao
Lucia,884538,68,Matematica
Joao,890741,68,Quimica
Pedro,892765,68,Letras
Jose,896523,68,Matematica
Clara,902816,68,Fisica
Luis,927914,68,Matematica
Amanda,931479,68,Engenharia
Lucia,940325,68,Matematica
Pedro,941179,68,Direito
Amanda,950438,68,Odontologia
Marcos,954070,68,Letras
Clara,964355,68,Administracao
Julia,964799,68,Matematica
Lara,971394,68,Medicina
Lara,980931,68,Engenharia
Lucia,986386,68,Engenharia
Tiago,992932,68,Fisica
Flora,995900,68,Matematica
Clara,998546,68,Administracao
Luis,109934,69,Engenharia
Rodrigo,113360,69,Quimica
Lara,115551,69,Odontologia
Maria,119050,69,Engenharia
Marcos,123840,69,Fisica
Lucia,127963,69,Engenharia
Julia,128086,69,Quimica
Amanda,133501,69,Fisica
Joao,136991,69,Engenharia
Lucia,140329,69,Engenharia
Maria,163744,69,Medicina
Celia,166744,69,Odontologia
Flora,182460,69,Engenharia
Lara,186142,69,Fisica
Rodrigo,198211,69,Medicina
Amanda,204010,69,Medicina
Maria,256774,69,Direito
Tiago,259028,69,Letras
Lucas,259079,69,Quimica
Luisa,260771,69,Computacao
Marcia,262220,69,Letras
Lara,262392,69,Odontologia
Lara,286412,69,Administracao
Marcos,297919,69,Administracao
Ana,298530,69,Quimica
Luisa,298843,69,Matematica
Julia,299862,69,Administracao
Tiago,301138,69,Fisica
Lucia,301269,69,Fisica
Pedro,313157,69,Direito
Pedro,314645,69,Matematica
Rodrigo,329957,69,Matematica
Marcos,351598,69,Medicina
Flora,354328,69,Quimica
Ana,358593,69,Matematica
Joao,362630,69,Fisica
Maria,366372,69,Administracao
Lucas,386946,69,Letras
Lucia,390586,69,Matematica
Zeca,393265,69,Letras
Pedro,417682,69,Computacao
Joao,420762,69,Direito
Marcia,423900,69,Matematica
Luisa,434278,69,Quimica
Lucia,442463,69,Administracao
Ana,451854,69,Administracao
Amanda,452011,69,Matematica
Pedro,456964,69,Odontologia
Ana,468909,69,Administracao
Zeca,469741,69,Administracao
Lucia,482200,69,Letras
Luis,486760,69,Odontologia
Marcia,493536,69,Fisica
Jose,496479,69,Letras
Joao,505511,69,Administracao
Maria,506083,69,Engenharia
Pedro,510202,69,Quimica
Pedro,511620,69,Quimica
Joao,512727,69,Matematica
Joao,535020,69,Letras
Lucas,546087,69,Matematica
Joao,549911,69,Engenharia
Lara,551811,69,Odontologia
Zeca,563889,69,Engenharia
Luisa,587696,69,Engenharia
Luis,588618,69,Engenharia
Pedro,607938,69,Quimica
Clara,614066,69,Odontologia
Amanda,623140,69,Quimica
Pedro,649183,69,Administracao
Tiago,653822,69,Odontologia
Luis,658440,69,Fisica
Maria,659982,69,Administracao
Joao,667870,69,Medicina
Marcos,670396,69,Odontologia
Jose,705207,69,Direito
Lara,707245,69,Matematica
Ana,708273,69,Direito
Julia,719373,69,Matematica
Joao,721535,69,Quimica
Marcos,725510,69,Computacao
Lucas,740743,69,Quimica
Amanda,761936,69,Letras
Joao,762573,69,Letras
Pedro,766539,69,Matematica
Lara,802740,69,Computacao
Flora,807011,69,Computacao
Julia,814610,69,Medicina
Luis,816509,69,Quimica
Zeca,822499,69,Matematica
Lara,824095,69,Matematica
Lucia,826000,69,Quimica
Rodrigo,833024,69,Engenharia
Clara,836129,69,Engenharia
Marcia,846817,69,Medicina
Pedro,855737,69,Letras
Marcos,858290,69,Computacao
Julia,869777,69,Computacao
Lara,878284,69,Direito
Julia,882976,69,Medicina
Marcos,884383,69,Matematica
Flora,893537,69,Medicina
Pedro,904619,69,Odontologia
Lucas,924595,69,Engenharia
Clara,929949,69,Administracao
Marcia,932212,69,Fisica
Ana,932764,69,Direito
Maria,951735,69,Quimica
Lucas,960399,69,Fisica
Lucia,967401,69,Quimica
Joao,979825,69,Direito
Luis,985379,69,Administracao
Pedro,102330,70,Quimica
Marcia,106109,70,Quimica
Flora,111000,70,Administracao
Rodrigo,121411,70,Administracao
Ana,134691,70,Administracao
Lucia,136023,70,Letras
Marcos,138319,70,Engenharia
Flora,150581,70,Engenharia
Lara,156823,70,Letras
Ana,164579,70,Quimica
Marcia,174687,70,Letras
